codice,"sito associazione",email
109,http://ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
110,http://www.danzaurbana.it,INFO@DANZAURBANA.IT
111,http://ibc.regione.emilia-romagna.it,peiibacn@postacert.regione.emilia-romagna.it
112,http://www.danzaurbana.it,info@danzaurbana.it
113,http://ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
114,http://ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
115,http://ibc.regione.emilia-romagna.it,direzioneibc@regione.emilia-romagna.it
116,http://www.seratiamo.it,info@seratiamo.it
117,http://www.sound-musiche.it,info@sound-musiche.it
118,http://www.sound-musiche.it,comunicazioni@sound-musiche.it
119,http://www.anica.it,ufficiostampa@anica.it
120,http://www.anica.it,anica@anica.it
121,http://www.anica.it,anica.informa@anica.it
122,http://www.anmb.net,anmb@anmb.net
123,http://www.anmb.net,associazionemaestriballo@pec.it
124,http://www.anticorpi.org,coordinamento@anticorpi.org
125,http://www.anticorpi.org,direzione@cantieridanza.org
126,http://www.anticorpi.org,org@danzaurbana.it
127,http://www.anticorpi.org,info@europateatri.191.it
128,http://www.anticorpi.org,info@arboreto.org
129,http://www.anticorpi.org,info@santarcangelofestival.com
130,http://www.anticorpi.org,m.pedroni@comune.fe.it
131,http://www.anticorpi.org,direzione@tirdanza.it
132,http://www.anticorpi.org,ufficiopersonale@teatrogiocovita.it
133,http://www.anticorpi.org,www.danzaurbana.it
134,http://mirepiemonte.org,francesco.chiaro1@istruzione.it?subject=&amp;body=
135,http://www.appaloosaitaly.com/,edieffe@ymail.com
136,http://www.appaloosaitaly.com/,info@teamforyou.net
137,http://www.estatemusicalefrentana.it,segreteria@estatemusicalefrentana.it
138,http://rivista.ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
139,http://rivista.ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
140,http://rivista.ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
141,http://scuola.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
142,http://scuola.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
143,http://scuola.regione.emilia-romagna.it,scuola@regione.emilia-romagna.it
144,http://sociale.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
145,http://sociale.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
146,http://sociale.regione.emilia-romagna.it,infosociale@regione.emilia-romagna.it
147,http://www.adnkronos.com,sviluppobusiness@adnkronos.com
148,http://www.adnkronos.com,segreteria.redazione@adnkronos.com
149,http://www.adnkronos.com,salute@adnkronos.com
150,http://www.adnkronos.com,comunicazione@adnkronos.com
151,http://www.adnkronos.com,commerciale.immediapress@adnkronos.com
152,http://www.adnkronos.com,helpdesk@adnkronos.com
153,http://www.agendaonline.it,Contattidirettore@agendaonline.itE
154,http://www.agendaonline.it,direttore@agendaonline.it
155,http://www.agriturist-er.it,info@agriturist-er.it
156,http://www.aib.it,segreteria@aib.it
157,http://www.aib.it,aib@legalmail.it
158,http://www.aib.it,servizi@aib.it
159,http://www.aib.it,biblioteca@aib.it
160,http://www.aib.it,npl@aib.it
161,http://www.aib.it,form@aib.it
162,http://www.aib.it,olav@aib.it
163,http://www.aib.it,oleg@aib.it
164,http://www.aib.it,web@aib.it
165,http://www.aib.it,aibnotizie@aib.it
166,http://www.aib.it,aibstudi@aib.it
167,http://www.aib.it,bibliocom@aib.it
168,http://www.aib.it,seminari@aib.it
169,http://www.aib.it,segreteriasoci@aib.it
170,http://www.aib.it,stampa@aib.it
171,http://www.aib.it,aib@aib.it
172,http://www.aib.it,segreteria@aib.it?Subject=ORG%20[AWm]:%20
173,http://www.aib.it,aib@legalmail.it?Subject=ORG%20[AWm]:%20
174,http://www.aib.it,servizi@aib.it?Subject=CEN/MAIL%20[AWm]:%20
175,http://www.aib.it,biblioteca@aib.it?Subject=CEN/MAIL%20[AWm]:%20
176,http://www.aib.it,npl@aib.it?Subject=CEN/MAIL%20[AWm]:%20
177,http://www.aib.it,olav@aib.it?Subject=CEN/MAIL%20[AWm]:%20
178,http://www.aib.it,oleg@aib.it?Subject=CEN/MAIL%20[AWm]:%20
179,http://www.aib.it,aib-web@aib.it?Subject=CEN/MAIL%20[AWm]:%20
180,http://www.aib.it,aibnotizie@aib.it?Subject=CEN/MAIL%20[AWm]:%20
181,http://www.aib.it,bibliocom@aib.it?Subject=CEN/MAIL%20[AWm]:%20
182,http://www.aib.it,seminari@aib.it?Subject=CEN/MAIL%20[AWm]:%20
183,http://www.aib.it,segreteriasoci@aib.it?Subject=CEN/MAIL%20[AWm]:%20
184,http://www.aib.it,stampa@aib.it?Subject=CEN/MAIL%20[AWm]:%20
185,http://www.aib.it,aib@aib.it?Subject=CEN/MAIL%20[AWm]:%20
186,http://www.armoniedellasera.it,info@armoniedellasera.it
187,http://www.armoniedellasera.it,ufficiostampa@armoniedellasera.it
188,http://www.art-musica.it,info@art-musica.it
189,http://www.artcityemiliaromagna.com,supportocitta@aptservizi.com
190,http://www.artcityemiliaromagna.com,supportoweb@aptservizi.com
191,http://www.teatrocarcere-emiliaromagna.it,info@teatrocarcere-emiliaromagna.it
192,http://www.teatronecessario.it/,info@teatronecessario.it
193,http://www.teatronecessario.it/,daisy@teatronecessario.it
194,http://www.assmusicainsieme.it,ass.musicainsieme@libero.it
195,http://www.teatronucleo.org,info@teatronucleo.org
196,http://www.teatronucleo.org,organizzazione@teatronucleo.org
197,http://www.teatronucleo.org,cett@teatronucleo.org
198,http://www.teatronucleo.org,amministrazione@teatronucleo.org
199,http://www.associazione-melody.com,associazione.melody@libero.it
200,http://www.associazionemusicalelucchese.it,info@associazionemusicalelucchese.it
201,http://www.assonanza.it,eventi@assonanza.it
202,http://www.assonanza.it,foto@assonanza.it
203,http://www.assonanza.it,mirandola@fondazionecgandreoli.it
204,http://www.assonanza.it,"eventi@assonanza.it?subject=Assonanza: segnalazione evento"
205,http://www.assonanza.it,"foto@assonanza.it?subject=Assonanza: invio foto"
206,http://www.assonanza.it,"mirandola@fondazionecgandreoli.it?subject=Richiesta informazioni"
207,http://www.assonanza.it,"daniela.ghesini@gmail.com?subject=Richiesta informazioni da Assonanza"
208,http://www.ballilatini.it,info@ballilatini.it
209,http://www.osservatoriospettacoloveneto.it,monitoraggio@arteven.it
210,http://comunicazioneinform.it,inform@mclink.it
211,http://www.iosonoli.com,production@jolefilm.it
212,http://www.iosonoli.com,systema@studiosystema.it
213,http://www.provincia.pd.it,urp@provincia.padova.it
214,http://www.provincia.pd.it,web@provincia.padova.it
215,http://www.provincia.pd.it,provincia.padova@cert.ip-veneto.net
216,http://www.provincia.pd.it,presidente@provincia.padova.it
217,http://www.accademiadaponte.it,edoardo.fainello@accademiadaponte.it
218,http://www.accademiadaponte.it,irene.botteon@accademiadaponte.it
219,http://www.accademiadaponte.it,katiuscia.bonato@accademiadaponte.it
220,http://www.accademiadaponte.it,federica.girardello@accademiadaponte.it
221,http://www.accademiadaponte.it,irene.casagrande@accademiadaponte.it
222,http://www.accademiadaponte.it,francesca.zava@accademiadaponte.it
223,http://www.accademiadaponte.it,francesca.bottecchia@accademiadaponte.it
224,http://www.accademiadaponte.it,sartoria@accademiadaponte.it
225,http://www.accademiadaponte.it,sonia.deboni@accademiadaponte.it
226,http://www.accademiadaponte.it,aziende@accademiadaponte.it
227,http://www.accademiadaponte.it,supporto@accademiadaponte.it
228,http://www.accademiadaponte.it,direzione@accademiadaponte.it
229,http://www.accademiadaponte.it,soni.deboni@accademiadaponte.it
230,http://www.marcadoc.com,info@marcadoc.it
231,http://www.studioattori.it,info@studioattori.it
232,http://www.studioattori.it,%20%3Cscript%20language=%27JavaScript%27%20type=%27text/javascript%27%3E%20%3C%21--%20var%20prefix%2
233,http://www.accademiateatraleveneta.com,info@accademiateatraleveneta.it
234,http://www.venetofactory.com,info@venetofactory.com
235,http://www.aripadova.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hcmlwYWRvdmEuaXQvY29tdW5pY2F6aW9uaS1kYWxsYS1zZXpp
236,http://www.aripadova.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hcmlwYWRvdmEuaXQvYXV0b2Nvc3RydXppb25lLzM3LWFwcGFy
237,http://www.aripadova.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hcmlwYWRvdmEuaXQvY29tcG9uZW50L2NvbnRlbnQvYXJ0aWNs
238,http://www.aripadova.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hcmlwYWRvdmEuaXQvYXV0b2Nvc3RydXppb25lLzM2LWFudGVu
239,http://www.aripadova.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hcmlwYWRvdmEuaXQvY29udGVzdC8yNzQtY29udGVzdC1yZHhj
240,http://albertinomussato.org/,info@albertinomussato.org
241,http://www.comune.rimini.it,protocollo.generale@pec.comune.rimini.itÂ
242,http://www.comune.rimini.it,protocollo.generale@pec.comune.rimini.it
243,http://www.comune.segrate.mi.it,segrate@postemailcertificata.it
244,http://www.comune.segrate.mi.it,urp@comune.segrate.mi.it
245,http://www.lasferadanza.it/,festivalsferadanza@gmail.com
246,http://www.lasferadanza.it/,lasferadanza@gmail.com
247,http://www.artmusicevent.eu/,ponent/mailto/?tmpl=component&amp;template=doro_j&amp;link=30814784311feb9671d38b585c14c9839dc73247
248,http://www.artmusicevent.eu/,ponent/mailto/?tmpl=component&amp;template=doro_j&amp;link=9b2b82a60cc40005b3d75c91faf29d37e3478a5f
249,http://www.artmusicevent.eu/,ponent/mailto/?tmpl=component&amp;template=doro_j&amp;link=7300a9f8eecaeb2588057b99a2ea938a15af06af
250,http://www.artmusicevent.eu/,ponent/mailto/?tmpl=component&amp;template=doro_j&amp;link=0fd90f6579bff76c91798955fd1214ac25d36cfb
251,http://www.artmusicevent.eu/,ponent/mailto/?tmpl=component&amp;template=doro_j&amp;link=8eb81fc11520c42ae9385190a99769e4dd89d433
252,http://www.artmusicevent.eu/,info@artmusicevent.eu
253,http://www.coopi.org,coopi@coopi.org
254,http://www.ascomini1885.org/,ascomini@federscherma.it
255,http://www.ascomini1885.org/,%20ascomini@federscherma.it%20
256,http://www.riverfilmfestival.org/,info@riverfilmfestival.org
257,http://www.riverfilmfestival.org/,direzione@riverfilmfestival.org
258,http://www.riverfilmfestival.org/,programmazione@riverfilmfestival.org
259,http://www.riverfilmfestival.org/,technical@riverfilmfestival.org
260,http://www.riverfilmfestival.org/,press@riverfilmfestival.org
261,http://www.riverfilmfestival.org/,?to=&subject=Contatti&body=Porta+Portello+e+Lungargine+del+Piovego+-+Padova+-+Italia%0D%0Ainfo%40riv
262,http://www.lav.it/sedi/padova,info@lav.it
263,http://www.coritoscana.it,info@coritoscana.it
264,http://www.lettere.unipd.it/cmp,scienzeumane@unipd.it
265,http://www.libertaegiustizia.it,info@libertaegiustizia.it
266,http://www.libertaegiustizia.it,stampa@libertaegiustizia.it
267,http://www.asemitalia.org,sede@asemitalia.org
268,http://www.asemitalia.org,welcome@asemworld.ch
269,http://www.asemitalia.org,info@asemcanada.orgÂ
270,http://www.asemitalia.org,coord.asem@gmail.com
271,http://www.asemitalia.org,barbara.asem@gmail.org
272,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2NvcnNpLWV4dHJhLzE2
273,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2NvbXBvbmVudC9jb250
274,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2F0dGl2aXRhZ3JhZm9s
275,http://www.asergraf-grafologia.it/,"&lt;a href="
276,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2NvbXBvbmVudC9jb250
277,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2NvcnNpLWUtbGV6aW9u
278,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2F0dGl2aXRhZ3JhZm9s
279,http://www.asergraf-grafologia.it/,ent/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5hc2VyZ3JhZi1ncmFmb2xvZ2lhLml0L2NvcnNpLWV4dHJhLzE1
280,http://www.cospe.org,cospe@cospe-fi.it
281,http://www.cospe.org,emiliaromagna@cospe.org
282,http://www.cospe.org,marche@cospe.org
283,http://www.cospe.org,veneto@cospe.org
284,http://www.cospe.org,liguria@cospe.org
285,http://www.cospe.org,cioni@cospe-fi.it
286,http://www.cospe.org,raccoltafondi@cospe-fi.it
287,http://www.cospe.org,amministrazione@cospe-fi.it
288,http://www.ass-columna.org/,columna.associazione@gmail.com
289,http://www.ass-columna.org/,info@ass-columna.org
290,http://www.liltpadova.it/,segreteria@liltpadova.it
291,http://www.cralulss16.it/,mfarinazzo@libero.it
292,http://www.assartepadova.it,assartepadova@libero.it
293,http://www.assbalbinodelnunzio.it/,info@assbalbinodelnunzio.it
294,http://www.cripadova.it/,cp.padova@cri.it
295,http://www.cripadova.it/,andrea@lincetto.me
296,http://www.rm.camcom.it,webmaster@assetcamera.it
297,http://www.rm.camcom.it,segreterie.commissioni@rm.camcom.it
298,http://www.rm.camcom.it,sportellocredito@assetcamera.it
299,http://www.rm.camcom.it,artigianato@rm.camcom.it
300,http://www.rm.camcom.it,ambiente@rm.camcom.it
301,http://www.rm.camcom.it,info@fgas.it
302,http://www.rm.camcom.it,assistenza@fgas.it
303,http://www.rm.camcom.it,denuncerea@rm.camcom.it
304,http://www.rm.camcom.it,abilitazioni@rm.camcom.it
305,http://www.rm.camcom.it,lcm.amministrazione@rm.camcom.it
306,http://www.rm.camcom.it,info@assetcamera.it
307,http://www.rm.camcom.it,posta@romamercati.com
308,http://www.rm.camcom.it,promoroma@promoroma.com
309,http://www.rm.camcom.it,vidimazionelibri@rm.camcom.it
310,http://www.rm.camcom.it,marchibrevetti@rm.legalmail.camcom.it
311,http://www.rm.camcom.it,firmadigitale@rm.camcom.it
312,http://www.rm.camcom.it,sportelloentipubblici@rm.legalmail.camcom.it
313,http://www.rm.camcom.it,roma@infocamere.it
314,http://www.rm.camcom.it,cciaaroma@rm.legalmail.camcom.it
315,http://www.rm.camcom.it,callcenter-cciaa-roma@infocamere.it?subject=Richiesta%20informazioni%20call%20center%20CCIAA
316,http://www.rm.camcom.it,denuncerea@rm.camcom.it%20
317,http://www.rm.camcom.it,callcenter-cciaa-roma@infocamere.it
318,http://www.rosminipadova.it/,info@rosminipadova.it
319,http://www.ctgveneto.it/,ctgvenetocomunicazione@virgilio.it
320,http://www.ctgveneto.it/,ctg@ctg.it
321,http://www.cuamm.org/,cuamm@cuamm.org
322,http://www.assinsieme.com,rubano@babybazar.it
323,http://www.rossoprofili.it/,info@viaventisettembre.it
324,http://www.mancikalalu.org,mancikalalu@gmail.com
325,http://www.assoarka.it,claudia@assoarka.it
326,http://www.assoarka.it,info@assoarka.it
327,http://www.cuc-cinemauno.it/,info@cuc-cinemauno.it
328,http://www.sanmarcocalcio.com/,info@sanmarcocalcio.com
329,http://www.mappaluna.it,info@mappaluna.it
330,http://www.santegidio.org/,info@santegidio.org
331,http://www.mappaluna.it,"info@mappaluna.it&amp;subject=Mappaluna.it - Richiesta via Web"
332,http://www.santegidio.org/,santegidio_firenze@hotmail.com
333,http://www.santegidio.org/,s.egidiogenova@gmail.com
334,http://www.santegidio.org/,santegidiolivorno@gmail.com
335,http://www.santegidio.org/,comunidad@santegidiomadrid.org
336,http://www.santegidio.org/,santegidiousa@gmail.com
337,http://www.santegidio.org/,santegidio@aol.com
338,http://www.santegidio.org/,santegidio@seznam.cz
339,http://www.marcellinovais.it,info@marcellinovais.it
340,http://www.daccapo.org,info@daccapo.org
341,http://www.sanvincenzoitalia.it/,nazionale@sanvincenzoitalia.it
342,http://www.sanvincenzoitalia.it/,info@sanvincenzoitalia.it
343,http://www.dedicatonlus.info,info@dedicatonlus.info
344,http://www.melodiedoriente.it/,info@melodiedoriente.it
345,http://www.scienzaegoverno.org/,scienzaegoverno@scienzaegoverno.org
346,http://www.metaarte.it,info@metaarte.it
347,http://www.metaarte.it,"MetaArte <info@metaarte.it.it>"
348,http://www.mfe.it,mfe@mfe.it
349,http://www.mfe.it,ndex.php?option=com_mailto&amp;tmpl=component&amp;link=aHR0cDovL3d3dy5tZmUuaXQvc2l0ZS9pbmRleC5waHA/b
350,http://www.mfe.it,ndex.php?option=com_mailto&amp;tmpl=component&amp;link=aHR0cDovL3d3dy5tZmUuaXQvc2l0ZS9pbmRleC5waHA/b
351,http://www.mfe.it,ndex.php?option=com_mailto&amp;tmpl=component&amp;link=aHR0cDovL3d3dy5tZmUuaXQvc2l0ZS9pbmRleC5waHA/b
352,http://www.mfe.it,//mfe@mfe.it
353,http://www.mideando.it,mideando@gmail.com
354,http://www.scoutneruda.it,info@scoutneruda.it
355,http://www.deleofundonlus.org/,info@deleofundonlus.org
356,http://www.scuoladimusicoterapia.it,info@scuoladimusicoterapia.it
357,http://www.minicizotti.it,info@minicizotti.it
358,http://www.scuolafamiglia.org,segreteria@scuolafamiglia.org
359,http://www.scuolafamiglia.org,info@scuolafamiglia.orgVia
360,http://www.scuolafamiglia.org,info@scuolafamiglia.org
361,http://www.mirpadova.org,mirsezpd@libero.it
362,http://www.mirpadova.org,office@ifor.org
363,http://www.mirpadova.org,segreteria@miritalia.org
364,http://www.mirpadova.org,%20segreteria@miritalia.org
365,http://www.associazionecuki.it/,associazione.cuki@gmail.com
366,http://www.associazionehelyos.it,info@associazionehelyos.it
367,http://www.associazionelagunari.it,web@associazionelagunari.it
368,http://www.mondoimmigrati.com/,php/component/mailto/?tmpl=component&amp;template=yoo_cloud&amp;link=17b03416b96c99ed5e2dc7a02dfc025
369,http://www.mondoimmigrati.com/,php/component/mailto/?tmpl=component&amp;template=yoo_cloud&amp;link=d36842caabcbfa85336ad652a7120ac
370,http://www.mondoimmigrati.com/,php/component/mailto/?tmpl=component&amp;template=yoo_cloud&amp;link=ee51b2fa58cf3d685140cc7ee23aa64
371,http://www.mondoimmigrati.com/,php/component/mailto/?tmpl=component&amp;template=yoo_cloud&amp;link=309d7beb9e8f7da0682f7e95be1867b
372,http://www.mondoimmigrati.com/,php/component/mailto/?tmpl=component&amp;template=yoo_cloud&amp;link=a3c6435960d0912eafa4953d0f13cb5
373,http://www.mopl.it,info@mopl.it
374,http://www.durgananda.it/,info@durgananda.it
375,http://www.associazionemimosa.org,info@associazionemimosa.org
376,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=f209d3b238625a8f17d855cac35399aa9eebc623
377,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=f3fe577d05694c898ff22ae3fe66c8f1a35017e3
378,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=c340d3bd1243febb1730a1c19f2b5e734599a150
379,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=623c96e481123e500bc3a0cec704448afc175338
380,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=75e88903c34718a82c6ebc125f4d934e1f56d594
381,http://www.mortise2000.it/,ent/mailto/?tmpl=component&amp;link=d150ee5076a182b194731b628f043b2720ab716c
382,http://www.shinynote.com,partner@shinynote.com
383,http://www.associazionepulcino.it,info@associazionepulcino.it
384,http://www.motusmundi.it/,info@motusmundi.it
385,http://www.motusmundi.it/,annaluck@yahoo.it
386,http://www.motusmundi.it/,info@motusmundi.itPer
387,http://www.motusmundi.it/,"info@motusmundi.it?subject=Informazioni Training di Base SensibilitÃ² Mindfulness"
388,http://www.motusmundi.it/,"info@motusmundi.it?subject=Confrenza Coaching e MIndfulness"
389,http://www.motusmundi.it/,"info@motusmundi.it?subject=Serata di presentazione corso MBSR 16/01"
390,http://www.sindrome-eec.it/,volpato.giulia@gmail.com
391,http://www.cometaasmme.org,info@cometaasmme.org
392,http://www.cometaasmme.org,segreteria@cometaasmme.org
393,http://www.emergencypadova.altervista.org/,php/component/mailto/?tmpl=component&amp;link=aHR0cDovL3d3dy5lbWVyZ2VuY3lwYWRvdmEuYWx0ZXJ2aXN0YS5vcm
