codice,"sito associazione",email
88,http://ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
89,http://ibc.regione.emilia-romagna.it,peiibacn@postacert.regione.emilia-romagna.it
90,http://ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
91,http://ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
92,http://ibc.regione.emilia-romagna.it,direzioneibc@regione.emilia-romagna.it
93,http://www.cuc-cinemauno.it/,info@cuc-cinemauno.it
94,http://www.associazione-melody.com,associazione.melody@libero.it
96,http://micha-scacchipadova.blogspot.it/,micha.scacchipadova@gmail.com
97,http://mirepiemonte.org,francesco.chiaro1@istruzione.it
103,http://www.associazionelagunari.it,web@associazionelagunari.it
108,http://rivista.ibc.regione.emilia-romagna.it,direzioneibc@postacert.regione.emilia-romagna.it
109,http://rivista.ibc.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
110,http://rivista.ibc.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
111,http://scuola.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
112,http://scuola.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
113,http://scuola.regione.emilia-romagna.it,scuola@regione.emilia-romagna.it
114,http://www.associazionemusicalelucchese.it,info@associazionemusicalelucchese.it
115,http://www.danzaurbana.it,INFO@DANZAURBANA.IT
116,http://www.danzaurbana.it,info@danzaurbana.it
117,http://sociale.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
118,http://sociale.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
119,http://sociale.regione.emilia-romagna.it,infosociale@regione.emilia-romagna.it
121,http://www.associazionepulcino.it,info@associazionepulcino.it
122,http://www.associazioni.milano.it,info@associazioni.milano.it
123,http://www.assonanza.it,eventi@assonanza.it
124,http://www.assonanza.it,foto@assonanza.it
125,http://www.assonanza.it,mirandola@fondazionecgandreoli.it
126,http://www.assonanza.it,daniela.ghesini@gmail.com
128,http://www.assp-padova.it/,info@assp-padova.it
129,http://www.atateatropadova.it,info@atateatropadova.it
130,http://www.atateatropadova.it,gianlucameis@gmail.com
131,http://www.atateatropadova.it,francesco_ferrarese@alice.it
134,http://www.autieri.it/,anai.castropretorio@alice.it
135,http://www.autieri.it/,snvphotographer@gmail.com
136,http://www.autieri.it/,studiolegale@gmail.com
139,http://www.abracalam.org,abracalam@hotmail.com
167,http://www.aegeepadova.org,your@email.com
169,http://www.afasiavolontarivenetiaita.it/,caterina.ciardella@gmail.com
171,http://www.scuoladimusicoterapia.it,info@scuoladimusicoterapia.it
172,http://www.scuoladiteatrodibologna.it,info@scuoladiteatrodibologna.it
176,http://www.generazionisolidali.org/,info@generazionisolidali.org
185,http://www.musicaperta.it,info@musicaperta.it
187,http://www.agriturist-er.it,info@agriturist-er.it
190,http://www.mystartpage.it,segnalazioni@mystartpage.it
191,http://www.agronomisenzafrontiere.it/,droniunipd@gmail.com
192,http://www.agronomisenzafrontiere.it/,framama01@gmail.com
193,http://www.giovanemontagna.org,posta@giovanemontagna.org
195,http://www.gregorense.com/,info@centroserviziimpiantisti.it
197,http://www.neuropatia.it/,v.criconia@piccinonline.com
199,http://www.seratiamo.it,info@seratiamo.it
200,http://www.noipadova.it,padova@noiassociazione.it
219,http://www.gruppocinofiloilgelso.it,cinofiligelso@libero.it
221,http://www.noprofit.org,noprofit@noprofit.org
222,http://www.gruppoloscarponepadova.it/,segreteria@gruppoloscarponepadova.it
223,http://www.shinynote.com,partner@shinynote.com
224,http://www.cameraminorilepadova.it/,info@cameraminorilepadova.it
225,http://www.aicaweb.it,aicasegreteria@gmail.com
227,http://www.aicaweb.it,segreteriaogv@gmail.com
228,http://www.aicaweb.it,SIRsegreteriaogv@gmail.com
229,http://www.aicaweb.it,silversymphony@aicaweb.it
230,http://www.aicaweb.it,info@aica.it
231,http://www.aicaweb.it,aicasegreteria@libero.it
232,http://www.aicaweb.it,segreteriaogv@libero.it
233,http://www.sindrome-eec.it/,volpato.giulia@gmail.com
237,http://www.aikidopadova.com/,aascb@aactg.it
238,http://www.carichisospesi.com,carichisospesi@gmail.com
239,http://www.carichisospesi.com,carichisospesi@libero.it
241,http://www.icaro-ldv.org,icaro.onlus@gmail.com
242,http://www.castingeprovini.com,info@castingeprovini.com
243,http://www.oltrelosport-padova.it,info@oltrelosport-padova.it
251,http://www.orchestragiovaniledelveneto.it,aicasegreteria@gmail.com
252,http://www.orchestragiovaniledelveneto.it,segreteriaogv@gmail.com
253,http://www.orchestragiovaniledelveneto.it,SIRsegreteriaogv@gmail.com
254,http://www.orchestragiovaniledelveneto.it,silversymphony@aicaweb.it
255,http://www.orchestragiovaniledelveneto.it,info@aica.it
256,http://www.orchestragiovaniledelveneto.it,aicasegreteria@libero.it
257,http://www.orchestragiovaniledelveneto.it,segreteriaogv@libero.it
258,http://www.osservatoriospettacoloveneto.it,monitoraggio@arteven.it
259,http://www.aipp.eu/home,dentaloffice@gmail.com
260,http://www.imolaviverelamusica.it,Gomezinfo@imolaviverelamusica.it
261,http://www.imolaviverelamusica.it,info@imolaviverelamusica.it
262,http://www.overlord.it,info@overlord.it
263,http://www.overlord.it,presidente@overlord.it
264,http://www.overlord.it,direttivo@overlord.it
265,http://www.overlord.it,tornei@overlord.it
266,http://www.overlord.it,news@overlord.it
267,http://www.overlord.it,ilgattonerosuidadi@overlord.it
270,http://www.informagiovani.fe.it,informagiovani@comune.fe.it
271,http://www.informagiovanni.it,informagiovani@comune.sanlazzaro.bo.it
274,http://www.inghetto.it,associazioneinghetto@gmail.com
276,http://www.padovajazz.com,festival@padovajazz.com
277,http://www.ambpadova.it/,ambpadova@alice.it
278,http://www.ambpadova.it/,ambpd@lycos.it
282,http://www.irfoss.it/,info@irfoss.it
283,http://www.padovaricamalarte.it/,padova.ricamalarte@libero.it
288,http://www.amiciitalia.org/veneto,amicitriveneto@inwind.it
289,http://www.palioarcella.it,palio.arcella@libero.it
304,http://www.pane-rose.it,rose@tiscali.it
307,http://www.jardin.it/,info@jardin.it
309,http://www.taichi-wudang.com/,info@taichi-wudang.com
321,http://www.tappetovolantepadova.com,9013138tapp.vol@libero.it
322,http://www.tappetovolantepadova.com,tapp.vol@libero.it
325,http://www.centrolidiacrepet.it,biblioteca@centrolidiacrepet.it
326,http://www.karibuafrika.it,karibuafrikaonlus@gmail.com
327,http://www.taracittamani.it,info@taracittamani.it
329,http://www.angelomariani.org,associazione@angelomariani.it
330,http://www.centrostuditeatralititolivio.it,csttitolivio@vodafone.it
334,http://www.teamforchildren.it,SEGRETERIA@TEAMFORCHILDREN.IT
335,http://www.teamphototravel.it/,subscribe@teamphototravel.it
337,http://www.parieuguali.it,info@parieuguali.it
355,http://www.anmb.net,anmb@anmb.net
356,http://www.anmb.net,associazionemaestriballo@pec.it
359,http://www.cin-padova.it,cinpadova@libero.it
361,http://www.anterospadova.it/,info@anterospadova.it
362,http://www.anterospadova.it/,portavoce@anterospadova.it
363,http://www.teatroaicolli.com/,teatroaicolli@libero.it
367,http://www.teatrocarcere-emiliaromagna.it,info@teatrocarcere-emiliaromagna.it
370,http://www.anticorpi.org,coordinamento@anticorpi.org
371,http://www.anticorpi.org,direzione@cantieridanza.org
372,http://www.anticorpi.org,org@danzaurbana.it
373,http://www.anticorpi.org,info@europateatri.191.it
374,http://www.anticorpi.org,info@arboreto.org
375,http://www.anticorpi.org,info@santarcangelofestival.com
376,http://www.anticorpi.org,m.pedroni@comune.fe.it
377,http://www.anticorpi.org,direzione@tirdanza.it
378,http://www.anticorpi.org,ufficiopersonale@teatrogiocovita.it
379,http://www.teatrodelinutile.com/,info@teatrodelinutile.com
380,http://www.teatrodelinutile.com/,direzione@teatrodelinutile.com
381,http://www.teatrodelinutile.com/,distribuzione@teatrodelinutile.com
382,http://www.teatrodelinutile.com/,comunicazione@teatrodelinutile.com
402,http://www.circolodellalirica.it,3200578485artes.padova@gmail.com
403,http://www.circolodellalirica.it,ufficiostampa@circolodellalirica.it
406,http://www.teatroinvisibile.it,info@teatroinvisibile.it
407,http://www.teatroinvisibile.it,antoniocargnello@gmail.com
408,http://www.teatroinvisibile.it,saracele@hotmail.com
411,http://www.teatrolaterale.it,info@teatrolaterale.it
412,http://www.arcadinoi.org,info@arcadinoi.it
413,http://www.circolosantaceciliapd.it,webmaster@circolosantaceciliapd.it
414,http://www.teatronecessario.it/,info@teatronecessario.it
415,http://www.teatronecessario.it/,daisy@teatronecessario.it
416,http://www.teatronucleo.org,info@teatronucleo.org
417,http://www.teatronucleo.org,organizzazione@teatronucleo.org
418,http://www.teatronucleo.org,cett@teatronucleo.org
419,http://www.teatronucleo.org,amministrazione@teatronucleo.org
420,http://www.archibiodesign.org,info@archibiodesign.org
423,http://www.professionisti.it,info@professionisti.it
436,http://www.ballilatini.it,info@ballilatini.it
440,http://www.ustorre.org/,INFOUSTORRE@GMAIL.COM
441,http://www.ustorre.org/,lorenzino.cardin@telecomitalia.it
442,http://www.ustorre.org/,infoustorre@gmail.com
443,http://www.validealternative.com/,validealternative@yahoo.com
446,http://www.venetofactory.com,info@venetofactory.com
449,http://www.mopl.it,info@mopl.it
450,http://www.federdanza-agis.org,info@federdanza-agis.com
451,http://www.motusmundi.it/,info@motusmundi.it
452,http://www.motusmundi.it/,annaluck@yahoo.it
453,http://www.motusmundi.it/,info@motusmundi.itP
462,http://www.felixefido.it,felixfido.info@gmail.com
463,http://www.liltpadova.it/,segreteria@liltpadova.it
466,http://www.macine.net,silvia.sbordoni@gmail.com
470,http://www.marcellinovais.it,info@marcellinovais.it
475,http://www.mideando.it,mideando@gmail.com
481,http://www.vivi-amovillabreda.blogspot.it/,associazione.viviamovillabreda@gmail.com
482,http://www.vivi-amovillabreda.blogspot.it/,lucia.barbato@tiscali.it
484,http://www.festaperte.org/,info@festaperte.org
485,http://www.flautomagico.it,formigine@flautomagico.it
486,http://www.flautomagico.it,maranello@flautomagico.it
487,http://www.flautomagico.it,modena@flautomagico.it
488,http://www.flautomagico.it,castelnuovo@flautomagico.it
489,http://www.flautomagico.it,info@flautomagico.it
490,http://www.fondazionebaccichetti.it,daniele.pol@ink-labs.com
494,http://www.festadeipopoli.it,info@angolidimondo.it
496,http://www.riverfilmfestival.org/,info@riverfilmfestival.org
497,http://www.riverfilmfestival.org/,direzione@riverfilmfestival.org
498,http://www.riverfilmfestival.org/,programmazione@riverfilmfestival.org
499,http://www.riverfilmfestival.org/,technical@riverfilmfestival.org
500,http://www.riverfilmfestival.org/,press@riverfilmfestival.org
504,http://www.ferraramusica.it/,biglietteria@ferraramusica.it
505,http://www.ferraramusica.it/,ufficiostampa@ferraramusica.it
529,http://www.enars.it/,info@enars.it
530,http://www.enars.it/,segreteria@enars.it
531,http://www.enars.it/,progettobea@enars.it
532,http://www.enars.it/,isabella@enars.it
535,http://www.comune.russi.ra.it,pg.comune.russi.ra.it@legalmail.it
536,http://www.comune.russi.ra.it,urp@comune.russi.ra.it
537,http://www.comune.rimini.it,protocollo.generale@pec.comune.rimini.itÂ
538,http://www.comune.rimini.it,protocollo.generale@pec.comune.rimini.it
541,http://www.comune.modena.it,piazzagrande@comune.modena.it
542,http://www.comune.modena.it,comune.modena@cert.comune.modena.it
543,http://www.comune.modena.it,retecivica@comune.modena.it
544,http://www.libertaegiustizia.it,info@libertaegiustizia.it
545,http://www.libertaegiustizia.it,stampa@libertaegiustizia.it
546,http://www.ausilioteca.org/,info@ausilioteca.org
550,http://www.filodarianna.net,info@filodarianna.net
551,http://www.filodarianna.net,paola.taglioli@filodarianna.net
552,http://www.cefaonlus.it,info@cefaonlus.it
553,http://www.accaparlante.it/,cdh@accaparlante.it
554,http://www.accaparlante.it/,roberto.parmeggiani@accaparlante.it
555,http://www.accaparlante.it/,claudio@accaparlante.it
556,http://www.accaparlante.it/,coop@accaparlante.it
557,http://www.accaparlante.it/,giovanna@accaparlante.it
558,http://www.accaparlante.it/,nicola@accaparlante.it
559,http://www.accaparlante.it/,valeria@accaparlante.it
560,http://www.accaparlante.it/,massimo@accaparlante.it
561,http://www.accaparlante.it/,sandra@accaparlante.it
562,http://www.accaparlante.it/,emanuela@accaparlante.it
563,http://www.accaparlante.it/,tristano.redeghieri@accaparlante.it
564,http://www.accaparlante.it/,amministrazione@accaparlante.it
565,http://www.accaparlante.it/,michela.defalco@accaparlante.it
566,http://www.idrocolon.it/,drgarau_sergio@yahoo.it
567,http://www.idrocolon.it/,fcosta.net@gmail.com
568,http://www.associazioneaip.org,info@associazioneaip.org
569,http://www.aiasbo.it/,info@aiasbo.it
570,http://www.aiasbo.it/,aiasbo@legalmail.it
571,http://www.aiasbo.it/,soggiorni@aiasbo.it
572,http://www.astrofiliimolesi.it/,info@astrofiliimolesi.it
573,http://www.astrofiliimolesi.it/,consiglio@astrofiliimolesi.it
574,http://www.ilmartinpescatore.org,info@ilmartinpescatore.org
575,http://www.emi.it,info@emi.it
576,http://www.aifo.it/,info@aifo.it
577,http://www.ancoraservizi.it,info@ancoraservizi.it
578,http://www.anpasemiliaromagna.org/,info@anpasemiliaromagna.org
579,http://www.viadepoeti.it,lupoangel@fastwebnet.it
580,http://www.viadepoeti.it,ccpp1961@libero.it
581,http://www.viadepoeti.it,alfredo.stori@libero.it
582,http://www.viadepoeti.it,piol191@tiscali.it
583,http://www.viadepoeti.it,michela.martelli@fastwebnet.it
584,http://www.viadepoeti.it,dissonanzeridondanti@gmail.com
585,http://www.casagianni.net/Casa_Gianni/ASAT.html,asat@casagianni.net
586,http://cooperativaquintoangolo.jimdo.com/,cooperativaquintoangolo@gmail.com
587,http://cooperativaquintoangolo.jimdo.com/,cooperativaquintoangolo@gmail.pec.com
588,http://ilbaobab.com/,ilbaobab@libero.it
589,http://www.globalaid.it,info@globalaid.it
590,http://www.ilbosco.net/,ilbosco@ilbosco.net
591,http://www.ilbosco.net/,tearosa@ilbosco.net
592,http://www.ilbosco.net/,segreteria@ilbosco.net
593,http://www.ilbosco.net/,daniela@ilbosco.net
594,http://www.ilbosco.net/,infanzia@ilbosco.net
595,http://www.ilbosco.net/,primaria@ilbosco.net
596,http://www.ilbosco.net/,secondaria@ilbosco.net
597,http://www.cimcoop.it/,Info@cimcoop.itT
598,http://www.cimcoop.it/,Nellasveronica.nellas@cimcoop.itD
599,http://www.cimcoop.it/,Marchettimichele.marchetti@cimcoop.it
600,http://www.cimcoop.it/,Info@cimcoop.it
601,http://www.cimcoop.it/,veronica.nellas@cimcoop.it
602,http://www.cimcoop.it/,michele.marchetti@cimcoop.it
603,http://www.coopilpellicano.org,minelli@coopilpellicano.org
604,http://www.coopilpellicano.org,pagani@coopilpellicano.org
605,http://www.coopilpellicano.org,primaria@coopilpellicano.org
606,http://www.coopilpellicano.org,clienti@coopilpellicano.org
607,http://www.coopilpellicano.org,servizi@coopilpellicano.org
608,http://www.coopilpellicano.org,cooperativa@coopilpellicano.org
609,http://www.coopilpellicano.org,servizisocioeducativi@coopilpellicano.org
610,http://www.ilmosaicocooperativa.com/,coopmosaico@yahoo.com
611,http://www.coopabantu.it/,info@coopabantu.it
612,http://www.ramazzini.org/,info@ramazzini.it
613,http://www.ramazzini.org/,info@pec.ramazzini.it
614,http://www.ramazzini.org/,pisanop@ramazzini.it
615,http://www.ramazzini.org/,crccm@pec.ramazzini.it
616,http://www.ramazzini.org/,belpoggif@ramazzini.it
617,http://www.ramazzini.org/,segreteria.crc@ramazzini.it
618,http://www.ramazzini.org/,events@ramazzini.it
619,http://www.ramazzini.org/,poliambulatorio@ramazzini.it
620,http://www.ramazzini.org/,lauriolam@glplifetest.org
621,http://www.altercoop.it/,info@altercoop.it
622,http://www.altercoop.it/,rosanna.zerbini@altercoop.it
623,http://www.altercoop.it/,amministrazione@altercoop.it
624,http://www.altercoop.it/,roberto.merola@altercoop.it
625,http://www.altercoop.it/,steragenzia@gmail.com
626,http://www.altercoop.it/,francescocovi@aol.com
627,http://www.altercoop.it/,niko@policartasrl.it
628,http://www.altercoop.it/,stefano.ercolano@libero.it
629,http://www.altercoop.it/,stefano.billi@altercoop.it
630,http://www.altercoop.it/,sciutoct@gmail.com
631,http://www.altercoop.it/,g.lotito@libero.it
632,http://www.altercoop.it/,chiappini@alice.it
633,http://www.altercoop.it/,dellortostefano@alice.it
634,http://www.altercoop.it/,bado.o@egroupnet.it
635,http://www.altercoop.it/,mauromiani@tiscali.it
636,http://www.altercoop.it/,gipi3@libero.it
637,http://www.altercoop.it/,giovpierro@me.com
638,http://www.altercoop.it/,pierpaolo.gnisci@tin.it
639,http://www.altercoop.it/,vendite@altercoop.it
640,http://www.imolabbracciosolidale.it/,info@imolabbracciosolidale.it
641,http://www.alzheimerimola.it/,associazione@alzheimerimola.it
642,http://www.seacoop.coop,seacoop@seacoop.coo
643,http://www.seacoop.coop,info.seacoop@legalmail.it
644,http://www.in-formazione.org/,info@in-formazione.org
645,http://www.coopsollievo.it/,info@coopsollievo.it
646,http://www.ancoraservizi.it/,info@ancoraservizi.it
647,http://www.coopada.it/,info@coopada.it
648,http://www.coopada.it/,coopada@pec.it
649,http://www.coopagriverde.it,info@coopagriverde.it
650,http://www.inventatempo.it/,info@inventatempo.it
651,http://www.croceverdeer.com,croceverdeer@libero.it
652,http://www.solcoimola.it/,solco@solcoimola.it
653,http://www.ass-coop.it,coopsociale@ass-coop.it
654,http://www.coopas.it/,coop_att_sociali@hotmail.com
655,http://www.daicrocicchi.coop/,info@daicrocicchi.coo
656,http://www.ecotronic.it,info@ecotronic.it
657,http://www.coopcroceazzurra.it/,amministrazionealfa@catis.net
658,http://www.coopcroceazzurra.it/,nadia.petralia@catis.net
659,http://www.cadiai.it/,info@cadiai.it
660,http://www.iquattrocastelli.it,info@iquattrocastelli.it
661,http://www.cooperativasammartini.it/,coopsammartini@cooperativasammartini.it
662,http://www.cooperativasammartini.it/,coopsammartini@pec.it
663,http://www.faremondi.it/,info@faremondi.it
664,http://www.faremondi.it/,info@faremondi.itÂ
665,http://www.cadibalia.it,francescadirita@hotmail.com
666,http://www.it2.it,info@it2.it
667,http://www.fattoriabilita.it,vecchiaorsa@fattoriabilita.it
668,http://www.cafedelapaixbologna.it/,info@cafedelapaixbologna.it
669,http://www.giovanirilegatori.it/,info@giovanirilegatori.it
670,http://www.italianaassistenza.it/,info@italianaassistenza.it
671,http://www.casabase.info/,info@casabase.inf
672,http://www.venenta.com,info@venenta.com
673,http://www.lacittaverde.coop/,info@lacittaverde.coo
674,http://www.volabo.it/,info@volabo.it
675,http://www.zerocento.coop/,zerocento@zerocento.coo
676,http://www.zerocento.coop/,ufficioravenna@zerocento.coo
677,http://www.zerocento.coop/,ufficiolugo@zerocento.coo
678,http://www.zerocento.coop/,comunicazione@zerocento.coo
679,http://www.zerocento.coop/,zerocentocoopsociale@legalmail.it
680,http://www.opengroup.eu/,segreteria@opengroup.eu
681,http://www.opengroup.eu/,amministrazione@opengroup.eu
682,http://www.laltrocaffe.it,info@laltrocaffe.it
683,http://www.perluca.it/,info@perluca.it
684,http://www.perluca.it/,privacy@perluca.it
685,http://www.perluca.it/,segreteria@perluca.it
