codice,"sito associazione",email
637,http://www.altercoop.it/,giovpierro@me.com
638,http://www.altercoop.it/,pierpaolo.gnisci@tin.it
639,http://www.altercoop.it/,vendite@altercoop.it
642,http://www.seacoop.coop,seacoop@seacoop.coo
643,http://www.seacoop.coop,info.seacoop@legalmail.it
644,http://www.in-formazione.org/,info@in-formazione.org
645,http://www.coopsollievo.it/,info@coopsollievo.it
646,http://www.ancoraservizi.it/,info@ancoraservizi.it
647,http://www.coopada.it/,info@coopada.it
648,http://www.coopada.it/,coopada@pec.it
649,http://www.coopagriverde.it,info@coopagriverde.it
650,http://www.inventatempo.it/,info@inventatempo.it
651,http://www.croceverdeer.com,croceverdeer@libero.it
652,http://www.solcoimola.it/,solco@solcoimola.it
653,http://www.ass-coop.it,coopsociale@ass-coop.it
654,http://www.coopas.it/,coop_att_sociali@hotmail.com
655,http://www.daicrocicchi.coop/,info@daicrocicchi.coo
656,http://www.ecotronic.it,info@ecotronic.it
657,http://www.coopcroceazzurra.it/,amministrazionealfa@catis.net
658,http://www.coopcroceazzurra.it/,nadia.petralia@catis.net
659,http://www.cadiai.it/,info@cadiai.it
660,http://www.iquattrocastelli.it,info@iquattrocastelli.it
661,http://www.cooperativasammartini.it/,coopsammartini@cooperativasammartini.it
662,http://www.cooperativasammartini.it/,coopsammartini@pec.it
663,http://www.faremondi.it/,info@faremondi.it
664,http://www.faremondi.it/,info@faremondi.itÂ
666,http://www.it2.it,info@it2.it
667,http://www.fattoriabilita.it,vecchiaorsa@fattoriabilita.it
668,http://www.cafedelapaixbologna.it/,info@cafedelapaixbologna.it
669,http://www.giovanirilegatori.it/,info@giovanirilegatori.it
670,http://www.italianaassistenza.it/,info@italianaassistenza.it
671,http://www.casabase.info/,info@casabase.inf
672,http://www.venenta.com,info@venenta.com
673,http://www.lacittaverde.coop/,info@lacittaverde.coo
674,http://www.volabo.it/,info@volabo.it
675,http://www.zerocento.coop/,zerocento@zerocento.coo
676,http://www.zerocento.coop/,ufficioravenna@zerocento.coo
677,http://www.zerocento.coop/,ufficiolugo@zerocento.coo
678,http://www.zerocento.coop/,comunicazione@zerocento.coo
679,http://www.zerocento.coop/,zerocentocoopsociale@legalmail.it
680,http://www.opengroup.eu/,segreteria@opengroup.eu
681,http://www.opengroup.eu/,amministrazione@opengroup.eu
682,http://www.laltrocaffe.it,info@laltrocaffe.it
683,http://www.perluca.it/,info@perluca.it
684,http://www.perluca.it/,privacy@perluca.it
685,http://www.perluca.it/,segreteria@perluca.it
686,http://sayes.volabo.it,sayes@volabo.itÂ
687,http://sayes.volabo.it,sayes@volabo.it
688,http://www.volabo.it,info@volabo.it
689,http://www.pacb.it,info@pacb.it
691,http://www.gruppoyoda.org,info@gruppoyoda.org
692,http://www.tutelanimalibologna.it,tutanibo@virgilio.it
693,http://www.gvc-italia.org,gvc@gvc-italia.org
705,http://www.arcibologna.it,bologna@arci.it
706,http://www.arcibologna.it,bologna@ascmail.it
707,http://www.arcibologna.it,brugnara@arci.itT
708,http://www.arcibologna.it,tesoriere@arcibologna.itA
709,http://www.arcibologna.it,t.passarini@libero.itP
710,http://www.arcibologna.it,ramponi@arci.itS
711,http://www.arcibologna.it,girotti@arci.itR
712,http://www.arcibologna.it,tarsi@arcibologna.itR
713,http://www.arcibologna.it,zaniboni@arcibologna.itA
714,http://www.arcibologna.it,molinari@arcibologna.it
715,http://www.arcibologna.it,scanabissi@arcibologna.itS
716,http://www.arcibologna.it,bonafe@arcibologna.itR
717,http://www.arcibologna.it,vigneri@arcibologna.itU
718,http://www.arcibologna.it,ufficiostampa@arcibologna.itR
719,http://www.arcibologna.it,web@arcibologna.it
720,http://www.arcibologna.it,brugnara@arci.it
721,http://www.arcibologna.it,tesoriere@arcibologna.it
722,http://www.arcibologna.it,t.passarini@libero.it
723,http://www.arcibologna.it,ramponi@arci.it
724,http://www.arcibologna.it,girotti@arci.it
725,http://www.arcibologna.it,tarsi@arcibologna.it
726,http://www.arcibologna.it,zaniboni@arcibologna.it
727,http://www.arcibologna.it,scanabissi@arcibologna.it
728,http://www.arcibologna.it,bonafe@arcibologna.it
729,http://www.arcibologna.it,vigneri@arcibologna.it
730,http://www.arcibologna.it,ufficiostampa@arcibologna.it
731,http://www.bolognaltruista.org,info@bolognaltruista.org
732,http://aprimondo.centropoggeschi.org/,norespingimentiscolastici@gmail.com
733,http://aprimondo.centropoggeschi.org/,aprimondo@centropoggeschi.org
734,http://coralereno.altervista.org/,boarder82@libero.it
735,http://protezionecivile.regione.emilia-romagna.it,procivsegr@regione.emilia-romagna.it
736,http://protezionecivile.regione.emilia-romagna.it,procivsegr@postacert.regione.emilia-romagna.it
737,http://protezionecivile.regione.emilia-romagna.it,urp@regione.emilia-romagna.it
738,http://protezionecivile.regione.emilia-romagna.it,urp@postacert.regione.emilia-romagna.it
739,http://protezionecivile.regione.emilia-romagna.it,procivdir@regione.emilia-romagna.it
740,http://www.savethechildren.it,federica.testorio@savethechildren.org
741,http://www.savethechildren.it,Alessandra.tutino@savethechildren.org
742,http://www.flashgiovani.it,giovani@comune.bologna.it
743,http://www.piazzagrande.it/,info@piazzagrande.it
744,http://www.piazzagrande.it/,redazione@piazzagrande.it
745,http://www.piazzagrande.it/,sms@piazzagrande.it
746,http://www.piazzagrande.it/,bicicentro@piazzagrande.it
747,http://www.piazzagrande.it/,volontari@piazzagrande.it
748,http://www.piazzagrande.it/,bologna@avvocatodistrada.it
749,http://www.piazzagrande.it/,info@fraternalcompagnia.it
750,http://www.agevolando.org/,agevolando@yahoo.it
751,http://www.stellanostra.com/,classtudi@yahoo.fr
752,http://www.bolognawelcome.com,TouristOffice@comune.bologna.it
753,http://www.bolognawelcome.com,booking@bolognawelcome.it
754,http://www.bolognawelcome.com,airport@bolognawelcome.it
755,http://www.bolognawelcome.com,ticket@bolognawelcome.it
756,http://www.bolognawelcome.com,redazioneiat@comune.bologna.it
757,http://www.bolognawelcome.com,bolognawelcome@legalmail.it
758,http://www.bolognawelcome.com,bolognawelcome@pec.bolognafiere.it
759,http://www.polisportivapaolopoggi.it,poggiaics@libero.it
760,http://www.aiasport.it/,info@aiasport.it
761,http://www.venenta.com/,info@venenta.com
762,http://www.candidamente.org/,info.candidamente@gmail.com
763,http://www.protezionecivile.bo.it,segreteria@protezionecivile.bo.it
764,http://www.volontariminerva.it,info@volontariminerva.it
765,http://www.al3teste.com/,info@al3teste.com
766,http://www.ilgiornaledellaprotezionecivile.it,commerciale@ilgiornaledellaprotezionecivile.it
767,http://www.antoniano.it,portineria@antoniano.it
768,http://www.antoniano.it,segreteria@antoniano.it
769,http://www.antoniano.it,segreteriacorsi@antoniano.it
770,http://www.antoniano.it,biglietteria@antoniano.it
771,http://www.antoniano.it,amministrazione@antoniano.it
772,http://www.antoniano.it,aiutaci@antoniano.it
773,http://www.antoniano.it,stampa@antoniano.it
774,http://www.antoniano.it,cinemateatro@antoniano.it
775,http://www.antoniano.it,fabrizio@antoniano.it
776,http://www.antoniano.it,piccolocoro@antoniano.it
777,http://www.centotrecento.it/,associazione@centotrecento.it
778,http://www.aosp.bo.it,PEIdirezione.generale@pec.aosp.bo.it
779,http://www.associazionemargherita.org/,info@associazionemargherita.org
780,http://www.legambientebologna.org/,info@legambientebologna.org
781,http://www.legambientebologna.org/,pedoni@legambientebologna.org
782,http://www.noprofit.org,noprofit@noprofit.org
783,http://www.associazioneverbamanent.it/,amministrazione@associazioneverbamanent.it
784,http://www.associazioneverbamanent.it/,tesoreria@associazioneverbamanent.it
785,http://www.associazioneverbamanent.it/,volontariato@associazioneverbamanent.it
786,http://www.associazioneverbamanent.it/,segreteria@associazioneverbamanent.it
787,http://www.associazioneverbamanent.it/,webmaster@associazioneverbamanent.it
788,http://www.associazioneverbamanent.it/,amministrazione@pec.associazioneverbamanent.it
789,https://ilprogettoalice.wordpress.com/,ilprogettoalice@gmail.com
790,http://www.avis.it,avis.nazionale@avis.it
791,http://www.avis.it,avisnazionale@pec.it
792,https://isfbologna.wordpress.com/,stefano.zanna@yahoo.it
793,https://isfbologna.wordpress.com/,isfbo.info@gmail.com
794,https://isfbologna.wordpress.com/,isfbo.acqua@gmail.com
795,https://isfbologna.wordpress.com/,isfbo.biomedica@gmail.com
796,https://isfbologna.wordpress.com/,isfbo.energia@gmail.com
797,https://isfbologna.wordpress.com/,isfbo.informatica@gmail.com
798,http://www.regione.piemonte.it,urp@arpa.piemonte.it
799,http://www.coorprociv.it,procivrn@libero.it
800,http://www.coorprociv.it,procivrnsalaoper@gmail.com
804,http://www.protezionecivile.gov.it,protezionecivile@pec.governo.it
805,http://www.protezionecivile.gov.it,magazine@protezionecivile.it
806,http://www.chicomendes.it,altromercato@chicomendes.it
807,http://associazionealtadefinizione.it/,info@associazionealtadefinizione.it
808,http://equosolidale.it,info@equosolidale.it
809,http://erlug.linux.it,info@erlug.linux.it
810,http://lechiavidicasa.org/,info@lechiavidicasa.org
811,http://neidanitalia.wordpress.com/,neidanschool@gmail.com
812,http://neidanitalia.wordpress.com/,info@taichineidan.com
817,http://riunite.eu,info@riunite.eu
818,http://riunite.eu,info@riunite.eu
819,http://riunite.eu,cittadinanzattivanavile@comunitasociale.it
820,http://riunite.eu,cittadinanzattivanavile@comunitasociale.it
821,http://www.fossolo.it/,fossolo@iperbole.bologna.it
822,http://www.fossolo.it/,info@fossolo.it
823,http://sindromediangelman.org/,orsa@sindromediangelman.org
824,http://www.gimbeducation.it,info@gimbe.org
825,http://sindromediangelman.org/,orsa@sindromediangelman.org
826,http://vag61.noblogs.org/,coo.migra.bo@gmail.com
827,http://vag61.noblogs.org/,coo.migra.bo@gmail.com
828,http://web.tiscali.it/agostiniani/,p.piervincenzi@tiscalinet.it
829,http://www.gravita-zero.org,segreteriapremio@ibimet.cnr.it
830,http://www.gravita-zero.org,redazione@gravita-zero.org
831,http://web.tiscali.it/agostiniani/,p.piervincenzi@tiscalinet.it
832,http://www.happytrailmtb.it,matteo.cavallina@hotmail.it
833,http://www.ilbosco.net/,ilbosco@ilbosco.net
834,http://www.ilbosco.net/,tearosa@ilbosco.net
835,http://www.ilbosco.net/,segreteria@ilbosco.net
836,http://www.ilbosco.net/,daniela@ilbosco.net
837,http://www.ilbosco.net/,infanzia@ilbosco.net
838,http://www.ilbosco.net/,primaria@ilbosco.net
839,http://www.ilbosco.net/,secondaria@ilbosco.net
840,http://www.acmt-rete.it/index.html,ascolto@acmt-rete.it
841,http://www.acmt-rete.it/index.html,Ricerca@acmt-rete.it
842,http://www.acquadela.it/,info@acquadela.it
843,http://www.admo.it,admo@admo.it
844,http://www.ageop.org,assistenza.ageop@aosp.bo.it
845,http://www.ageop.org,paolam.ageop@aosp.bo.it
846,http://www.ageop.org,elisabettan.ageop@aosp.bo.it
847,http://www.ageop.org,volontariato.ageop@aosp.bo.it
848,http://www.ageop.org,promozione.ageop@aosp.bo.it
849,http://www.ageop.org,comunicazioneageop@gmail.com
850,http://www.ageop.org,case.giulia@ageop.org
851,http://www.ageop.org,silvanamia@virgilio.it
852,http://www.ageop.org,punto@ageop.org
853,http://www.ageop.org,contabilita@ageop.org
854,http://www.ageop.org,francesca.predieri@unibo.it
855,http://www.ageop.org,valeria.tieri@unibo.it
856,http://www.aiccon.it,ecofo.aiccon@unibo.it
857,http://www.aiditalia.org,amministrazione@dislessia.it
858,http://www.aiditalia.org,segreteria@dislessia.it
859,http://www.aiditalia.org,soci@dislessia.it
860,http://www.aiditalia.org,libroaid@dislessia.it
861,http://www.aiditalia.org,progetti@dislessia.it
862,http://www.aiditalia.org,helpline@dislessia.it
863,http://www.aido.it,aidonazionale@aido.it
864,http://www.amnestybologna.it/,gr019@amnesty.it
865,http://www.amnestybologna.it/,gr182@amnesty.it
866,http://www.amrer.it,ass.amrer@alice.it
867,http://www.aned-onlus.it,segreteria@aned-onlus.it
868,http://www.aniepnazionale.it/,aniepnazionale@tiscali.it
869,http://www.anpvionlus.it/,anpvionlus@tiscali.it
870,http://www.patbologna.it/,info@patbologna.it
871,http://www.preludio.org,info@preludio.org
872,http://www.preludio.org,segreteria@preludio.org
873,http://www.puntoequo.org,info@puntoequo.org
874,http://www.ant.it,info@ant.itÂ
875,http://www.ant.it,amministrazione@ant.itÂ
876,http://www.ant.it,Pannutifranco.pannuti@ant.itSegretariaSig.ra
877,http://www.ant.it,Larsendirezione@ant.itPresidenteDott.ssa
878,http://www.ant.it,Pannutiraffaella.pannuti@ant.itSegreteriaSig.ra
879,http://www.ant.it,Poggiolipatrizia.poggioli@ant.itÂ
880,http://www.ant.it,Tattinimariarita.tattini@ant.itC
881,http://www.ant.it,Bisiirene.bisi@ant.itÂ
882,http://www.ant.it,Salvaterramirco.salvaterra@ant.itÂ
883,http://www.ant.it,Iovinoenrico.iovino@ant.itU
884,http://www.ant.it,Silvestrinicoletta.silvestri@ant.itA
885,http://www.ant.it,Leonettiannamaria.leonetti@ant.itÂ
886,http://www.ant.it,Mineomaurizio.mineo@ant.itD
887,http://www.ant.it,Mineomaurizio.mineo@ant.itU
888,http://www.ant.it,Varanisilvia.varani@ant.itS
889,http://www.ant.it,Caseriomariuccia.caserio@ant.itU
890,http://www.ant.it,Boltriced@ant.itS
891,http://www.ant.it,Luglistefano.lugli@ant.itS
892,http://www.ant.it,Gaibafabio.gaiba@ant.itS
893,http://www.ant.it,Dekeladir.samolsky@ant.itS
894,http://www.ant.it,Espositimonica.degliesposti@ant.itS
895,http://www.ant.it,Franceschiniermes.franceschini@ant.itS
896,http://www.ant.it,Cesariroberto.cesari@ant.itÂ
897,http://www.ant.it,Bonazzivaleria.bonazzi@ant.itA
898,http://www.ant.it,Savoiacelestina.savoia@ant.itÂ
899,http://www.ant.it,Varanisilvia.varani@ant.itA
900,http://www.ant.it,Bonazziformazione@ant.itA
901,http://www.ant.it,Messanarossana.messana@ant.itÂ
902,http://www.ant.it,Iovinoenrico.iovino@ant.itA
903,http://www.ant.it,Agostinismarzia.agostinis@ant.itA
904,http://www.ant.it,Brunellifabio.brunelli@ant.itA
905,http://www.ant.it,Dattolianita.dattoli@ant.itA
906,http://www.ant.it,Tottiletizia.totti@ant.itA
907,http://www.ant.it,Catalanosilvia.catalano@ant.itA
908,http://www.ant.it,Ghiselligiulia.ghiselli@ant.itA
909,http://www.ant.it,Ghianisandra.ghiani@ant.itÂ
910,http://www.ant.it,Campoalberto.campo@ant.itA
911,http://www.ant.it,Graziolifilippo.grazioli@ant.itÂ
912,http://www.ant.it,Padoanpaolo.padoan@ant.itA
913,http://www.ant.it,Mezzettisara.mezzetti@ant.itA
914,http://www.ant.it,Iacononancy.iacono@ant.itA
915,http://www.ant.it,Rizzolidaniela.rizzoli@ant.itA
916,http://www.ant.it,Tosinielena.tosini@ant.itA
917,http://www.ant.it,Graziapierluigi.grazia@ant.itA
918,http://www.ant.it,Pannutiantonio.pannuti@ant.itÂ
919,http://www.ant.it,Ciresasilvia.ciresa@ant.itC
920,http://www.ant.it,Gasperinicristina.gasperini@ant.itC
921,http://www.ant.it,Battistiniflavio.battistini@ant.itA
922,http://www.ant.it,Iseppatoilaria.iseppato@ant.itC
923,http://www.ant.it,Oliodenis.dallolio@ant.itC
924,http://www.ant.it,Autiliagerardina.dautilia@ant.itU
925,http://www.ant.it,Brondellimichela.brondelli@ant.itU
926,http://www.ant.it,Cavallarisilvia.cavallari@ant.itU
927,http://www.ant.it,Ferrettimariagrazia.ferretti@ant.itU
928,http://www.ant.it,Galloangela.gallo@ant.itU
929,http://www.ant.it,Mantovanicristiana.mantovani@ant.itU
930,http://www.ant.it,Zamboniangela.zamboni@ant.itU
931,http://www.ant.it,Azzaronicarlo.azzaroni@ant.itU
932,http://www.ant.it,Filosamariarosaria.filosa@ant.itU
933,http://www.ant.it,Malajsokol.malaj@ant.itU
934,http://www.ant.it,Beghellicristina.beghelli@ant.itU
935,http://www.ant.it,Facchinielena.facchini@ant.itU
936,http://www.ant.it,Marcosantigiuliomassimiliano.marcosanti@ant.it
937,http://www.ant.it,info@ant.it
938,http://www.ant.it,amministrazione@ant.it
939,http://www.ant.it,franco.pannuti@ant.it
940,http://www.ant.it,direzione@ant.it
941,http://www.ant.it,raffaella.pannuti@ant.it
942,http://www.ant.it,patrizia.poggioli@ant.it
943,http://www.ant.it,mariarita.tattini@ant.it
944,http://www.ant.it,mirco.salvaterra@ant.it
945,http://www.ant.it,enrico.iovino@ant.it
946,http://www.ant.it,nicoletta.silvestri@ant.it
947,http://www.ant.it,annamaria.leonetti@ant.it
948,http://www.ant.it,maurizio.mineo@ant.it
949,http://www.ant.it,silvia.varani@ant.it
950,http://www.ant.it,mariuccia.caserio@ant.it
951,http://www.ant.it,ced@ant.it
952,http://www.ant.it,stefano.lugli@ant.it
953,http://www.ant.it,fabio.gaiba@ant.it
954,http://www.ant.it,adir.samolsky@ant.it
955,http://www.ant.it,monica.degliesposti@ant.it
956,http://www.ant.it,ermes.franceschini@ant.it
957,http://www.ant.it,roberto.cesari@ant.it
958,http://www.ant.it,valeria.bonazzi@ant.it
959,http://www.ant.it,celestina.savoia@ant.it
960,http://www.ant.it,formazione@ant.it
961,http://www.ant.it,rossana.messana@ant.it
962,http://www.ant.it,marzia.agostinis@ant.it
963,http://www.ant.it,fabio.brunelli@ant.it
964,http://www.ant.it,anita.dattoli@ant.it
965,http://www.ant.it,letizia.totti@ant.it
966,http://www.ant.it,silvia.catalano@ant.it
967,http://www.ant.it,giulia.ghiselli@ant.it
968,http://www.ant.it,sandra.ghiani@ant.it
969,http://www.ant.it,alberto.campo@ant.it
970,http://www.ant.it,filippo.grazioli@ant.it
971,http://www.ant.it,paolo.padoan@ant.it
972,http://www.ant.it,sara.mezzetti@ant.it
973,http://www.ant.it,nancy.iacono@ant.it
974,http://www.ant.it,daniela.rizzoli@ant.it
975,http://www.ant.it,elena.tosini@ant.it
976,http://www.ant.it,pierluigi.grazia@ant.it
977,http://www.ant.it,antonio.pannuti@ant.it
978,http://www.ant.it,silvia.ciresa@ant.it
979,http://www.ant.it,cristina.gasperini@ant.it
980,http://www.ant.it,flavio.battistini@ant.it
981,http://www.ant.it,ilaria.iseppato@ant.it
982,http://www.ant.it,denis.dallolio@ant.it
983,http://www.ant.it,gerardina.dautilia@ant.it
984,http://www.ant.it,michela.brondelli@ant.it
985,http://www.ant.it,silvia.cavallari@ant.it
986,http://www.ant.it,mariagrazia.ferretti@ant.it
987,http://www.ant.it,angela.gallo@ant.it
988,http://www.ant.it,cristiana.mantovani@ant.it
989,http://www.ant.it,angela.zamboni@ant.it
990,http://www.ant.it,carlo.azzaroni@ant.it
991,http://www.ant.it,mariarosaria.filosa@ant.it
992,http://www.ant.it,sokol.malaj@ant.it
993,http://www.ant.it,cristina.beghelli@ant.it
994,http://www.ant.it,elena.facchini@ant.it
995,http://www.ant.it,giuliomassimiliano.marcosanti@ant.it
996,http://www.raggiungere.it/,info@raggiungere.it
997,http://www.rangersbologna.it/,info@rangersbologna.it
998,http://www.rangersbologna.it/,segreteria@antalpallavicini.org
999,http://www.rangersbologna.it/,antal.pallavicini@tin.it
1000,http://www.antr.it,info@antr.it
1001,http://www.antr.it,antrlatina@libero.it
1002,http://www.antr.it,marchetti.antr@gmail.com
1003,http://www.retinitepigmentosa.it/,bologna@retinitepigmentosa.it
1004,http://www.retinitepigmentosa.it/,ufficiostampa@agendanet.it
1005,http://www.sdseducational.org,info@sdseducational.org
1006,http://www.asitoi.it/,info@AsItOI.it
1007,http://www.asitoi.it/,info@asitoi.it
1008,http://www.sindromedipoland.org/,segreteria@sindromedipoland.org
1009,http://www.sindromedipoland.org/,webmaster@sindromedipoland.org
1010,http://www.sindromedipoland.org/,info@sindromedipoland.org
1011,http://www.spmii.it/,segreteria@spmii.it
1012,http://www.associazionecucciolo.it/,info@associazionecucciolo.it
1013,http://www.sportexperience.it/homew.asp,info@sportexperience.it
1014,http://www.associazioneiocisono.it/,iocisono04@tiscali.it
